#,"By agreeing to take part in this survey, you confirm that you have read, understood and agreed with the following statements. Please note that this survey will skip to the end if you disagree to take part: 
oo1nrbq0zds95i1hh3uoo1nrb8cc8ham,1,Female,25 to 29,No,Living with partner/ spouse (NO children or children have left home),8,Better,Hardly ever or never,Hardly ever or never,To a large extent,Tend to agree,,,Close family or friends,,,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Renting from private landlord,,Don't know,No,Never,1 or 2 months,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,1 or 2 months,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",1427905,2022-11-28 11:49:00,2022-11-28 11:54:00,5.000000005820766,2022-11-27 00:00:00,1,E09000030,E02000880,3,Working full-time,True,False,False,27.0,68900.0,0,0,2,2,0.0,2,2,2.0,106.55418799829552,71.6,219.03711217646998
oo7sa1wyrqqien7tt4dbooo7sa1wlh39,1,Male,30 to 34,No,Living with partner/ spouse (NO children or children have left home),8,Better,Hardly ever or never,Hardly ever or never,To a large extent,Definitely disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Renting from private landlord,,Don't know,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",1914108,2022-11-22 21:21:00,2022-11-22 21:24:00,3.000000009778887,2022-11-22 00:00:00,1,E09000030,E02000873,5,Working full-time,True,False,False,32.0,68900.0,0,0,2,0,0.0,2,0,1.0,106.55418799829552,61.3,118.95568811111073
ooin0sn5dm29iceqcooin0soymfck1dd,1,Female,20 to 24,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",8,The same,Hardly ever or never,Hardly ever or never,To a large extent,Tend to agree,,Neighbours,Close family or friends,Community or faith group,,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Living in rented accommodation arranged by the Local Authority,,Don't know,Yes,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",1944906,2022-11-22 15:44:00,2022-11-22 15:48:00,4.000000002561137,2022-11-22 00:00:00,1,E09000019,E02000567,3,Working full-time,False,True,False,22.0,68900.0,0,0,2,2,0.0,2,2,2.0,127.43972968296039,88.5,210.40775958375613
op0aahbnm1j3y0iuukop0a595qqsqaor,1,Female,35 to 39,No,Living with partner/ spouse (NO children or children have left home),7,The same,Often,Often,To some extent,Tend to disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Buying the house on a mortgage,,Don't know,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",2160897,2022-11-22 15:49:00,2022-11-22 15:53:00,4.000000002561137,2022-11-22 00:00:00,1,E09000023,E02000659,2,Working full-time,False,False,True,37.0,68900.0,2,2,1,1,2.0,1,1,1.0,93.94595064593693,80.9,359.04189893827134
opb4ahhkfwzpxqybt0q4opb4k7fy5p1s,1,Male,35 to 39,No,Living with partner/ spouse (NO children or children have left home),7,The same,Some of the time,Some of the time,To some extent,Tend to disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Renting from private landlord,,C,Yes,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,1 or 2 months,1 or 2 months,Never,,Working part-time,,,,,,,"£14,901- £24,300 p.a.",5023222,2022-11-22 16:47:00,2022-11-22 16:53:00,5.999999998603016,2022-11-22 00:00:00,1,E09000032,E02000936,8,Working part-time,True,False,False,37.0,19600.0,1,1,1,1,1.0,1,1,1.0,75.0126002708299,66.2,408.9015290663499
oprcoodrbcinjz51toprcobn671slzlp,1,Female,40 to 44,No,Living with partner/ spouse (NO children or children have left home),8,The same,Hardly ever or never,Hardly ever or never,To a large extent,Tend to agree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Buying the house on a mortgage,,Don't know,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",2852155,2022-11-22 15:34:00,2022-11-22 15:36:00,2.000000006519258,2022-11-22 00:00:00,1,E09000011,E02000332,7,Working full-time,False,False,True,42.0,68900.0,0,0,2,2,0.0,2,2,2.0,96.79696038426883,92.4,330.2715122406008
oqtq2310nvuqaploqtq23yxfeiwy0tju,1,Female,25 to 29,No,"Living with other adults that are non-family members, such as friends/ flatmates",7,Better,Often,Often,To some extent,Definitely disagree,,,Close family or friends,,,Olio,Never true,Never true,Sometimes true,Yes,Some months but not every month,Yes,Yes,No,No,,0.0,0,1,1.0,1.0,1.0,1.0,0.0,0.0,,5,,,,,,,,,,,,,,,,,,,,Low food security,Renting from private landlord,,Don't know,Don't know,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,Working full-time,Working part-time,,,,,,,"£24,301- £37,900 p.a.",6319060,2022-11-27 13:44:00,2022-11-27 13:49:00,4.999999995343387,2022-11-27 00:00:00,1,E09000030,E02000874,4,Working full-time,True,False,False,27.0,31100.0,2,2,1,0,2.0,1,0,0.5,106.55418799829552,79.10000000000001,129.05667392846135
or2m0jw5gkz94ymroryx39usoi13ddyx,1,Male,80 or over,No,Living with partner/ spouse (NO children or children have left home),10,Much better,Hardly ever or never,Hardly ever or never,To a large extent,Tend to disagree,,,,,None of the above,,Often true,Never true,Never true,No,,No,No,No,No,,1.0,0,0,0.0,,0.0,0.0,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,Marginal food security,,Grace and favour,Don't know,No,Some months but not every month,Never,Never,0,,0,0,1,0,0,0,0,0,0,Marginal fuel-security,1,Never,Never,Never,,,,Retired,,,,,Prefer not to say,5944799,2022-12-03 22:00:00,2022-12-03 22:04:00,4.000000002561137,2022-12-03 00:00:00,1,E09000009,E02000268,8,Retired,False,False,False,82.0,,0,0,2,1,0.0,2,1,1.5,81.46078799553669,90.4,199.89293881182755
os1o50xdgiz05lpgjros1o50pta2rry8,1,Female,60 to 64,No,Living on my own (NO children or children have left home),10,Much better,Some of the time,Some of the time,To a large extent,Tend to agree,,,Close family or friends,,,,Often true,Sometimes true,Sometimes true,Yes,Almost every month,Yes,Yes,Yes,Yes,,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,,9,,,,,,,,,,,,,,,,,,,,Very low food security,Owning the house outright,,Don't know,No,Almost every month,Almost every month,Almost every month,1,90.0,0,0,1,1,1,1,1,0,0,Low fuel-security,4,Almost every month,,Almost every month,,,,,,,,Self employed,"Less than £14,900 p.a.",6226815,2022-11-23 07:45:00,2022-11-23 07:49:00,4.000000002561137,2022-11-22 00:00:00,1,E09000029,E02000850,6,Not specified,False,False,True,62.0,12000.0,1,1,2,2,1.0,2,2,2.0,64.10579524758313,94.5,359.0248843785043
os62ujri2lwh0wfktlos62uuwm0scxjp,1,Female,25 to 29,No,Living with partner/ spouse (NO children or children have left home),6,The same,Some of the time,Some of the time,To some extent,Tend to agree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Renting from private landlord,,Don't know,Don't know,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",5406726,2022-11-22 16:27:00,2022-11-22 16:31:00,4.000000002561137,2022-11-22 00:00:00,1,E09000012,E02000367,3,Working full-time,True,False,False,27.0,48400.0,1,1,1,2,1.0,1,2,1.5,121.66707436399217,68.60000000000001,176.26860725842647
os7fe9lfa4v8hv99os7fe8f8y70t0z7b,1,Female,35 to 39,No,"Living with other adults that are non-family members, such as friends/ flatmates",8,Better,Some of the time,Hardly ever or never,To a large extent,Definitely disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Buying the house on a mortgage,,Don't know,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",1649861,2022-11-28 20:31:00,2022-11-28 20:38:00,7.000000001862645,2022-11-27 00:00:00,1,E09000031,E02000915,5,Working full-time,False,False,True,37.0,68900.0,1,0,2,0,0.5,2,0,1.0,82.92437534381423,90.3,546.8897438399998
osevetpb8z1fahnpq0pgrkosevetpo7h,1,Female,55 to 59,No,Living with partner/ spouse (NO children or children have left home),8,The same,Hardly ever or never,Hardly ever or never,To some extent,Tend to agree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Owning the house outright,,E,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",1385787,2022-11-27 12:48:00,2022-11-27 12:50:00,1.999999996041879,2022-11-27 00:00:00,0,E09000017,E02000506,9,Working full-time,False,False,True,57.0,68900.0,0,0,1,2,0.0,1,2,1.5,77.02625332106763,92.80000000000001,887.1732435917135
ouba443ho1bb0c0ovvouba44jdovs98c,1,Female,50 to 54,Yes,Living with partner/ spouse (NO children or children have left home),8,The same,Some of the time,Some of the time,To some extent,Tend to agree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Owning the house outright,,F,No,Never,Some months but not every month,Never,0,,0,0,0,1,0,0,0,0,0,Marginal fuel-security,1,Some months but not every month,,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",363795,2022-11-27 12:51:00,2022-11-27 12:54:00,2.999999999301508,2022-11-27 00:00:00,0,E09000008,E02000235,6,Working full-time,False,False,True,52.0,68900.0,1,1,1,2,1.0,1,2,1.5,87.80214462188941,89.9,256.59437451552765
owdnk5t67010vwadhqx0cowdnk5j3ytj,1,Prefer not to say,25 to 29,No,Living with partner/ spouse (NO children or children have left home),7,The same,Some of the time,Some of the time,To a large extent,Tend to disagree,,,Close family or friends,,,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Renting from private landlord,,Don't know,No,Never,1 or 2 months,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Some months but not every month,Never,Some months but not every month,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",2537317,2022-11-22 19:36:00,2022-11-22 19:39:00,2.999999999301508,2022-11-22 00:00:00,1,E09000011,E02006930,6,Working full-time,True,False,False,27.0,31100.0,1,1,2,1,1.0,2,1,1.5,96.79696038426883,78.2,491.4274888563531
oxdx3ycjdxkoxdxkxy2jnckvw6xxzkof,1,Female,30 to 34,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",7,The same,Often,Some of the time,To some extent,Tend to disagree,,Neighbours,Close family or friends,Community or faith group,,,Never true,Never true,Sometimes true,No,,No,No,No,No,,0.0,0,1,0.0,,0.0,0.0,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,Marginal food security,,Renting room in family's house without attempting to find permanent accommodation,Don't know,No,Never,1 or 2 months,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,1 or 2 months,Never,Never,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",1315835,2022-11-22 17:09:00,2022-11-22 17:16:00,7.000000001862645,2022-11-22 00:00:00,1,E09000006,E02000145,2,Working full-time,False,False,False,32.0,31100.0,2,1,1,1,1.5,1,1,1.0,69.34413947690096,89.0,208.89439072580595
oxgjwdp2imf0koioxgjwgmckhy6vv3an,1,Female,40 to 44,No,Living on my own (NO children or children have left home),7,Better,Often,Often,To some extent,Definitely disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,,"Part owner, rest HA",Don't know,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",802652,2022-11-22 16:42:00,2022-11-22 16:45:00,2.999999999301508,2022-11-22 00:00:00,1,E09000023,E02006798,2,Working full-time,False,False,False,42.0,31100.0,2,2,1,0,2.0,1,0,0.5,93.94595064593693,55.300000000000004,180.6842102967026
oxryrnj6ph9h00zz5oxryrnbjwf5sh20,1,Female,60 to 64,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",8,Much better,Hardly ever or never,Hardly ever or never,To some extent,Tend to agree,,Neighbours,Close family or friends,,,,Sometimes true,Sometimes true,Sometimes true,Yes,Some months but not every month,Yes,Yes,Yes,No,,1.0,1,1,1.0,1.0,1.0,1.0,1.0,0.0,,8,,,,,,,,,,,,,,,,,,,,Very low food security,Buying the house on a mortgage,,Don't know,No,1 or 2 months,Some months but not every month,Never,0,,1,1,0,1,0,0,0,1,1,Low fuel-security,3,Some months but not every month,Almost every month,Some months but not every month,,Working part-time,,,,,,,Prefer not to say,2899514,2022-12-03 14:36:00,2022-12-03 14:40:00,4.000000002561137,2022-12-03 00:00:00,1,E09000017,E02000495,9,Working part-time,False,False,True,62.0,,0,0,1,2,0.0,1,2,1.5,77.02625332106763,83.6,1281.841905133077
oybf9dtdp0zm7mfdgsisoybf9pjc5nma,1,Female,25 to 29,Yes,"Living with other adults that are non-family members, such as friends/ flatmates",8,Better,Hardly ever or never,Hardly ever or never,To a large extent,Definitely disagree,,,,,None of the above,,Sometimes true,Sometimes true,Sometimes true,Yes,Only 1 or 2 months,No,No,No,No,,1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,,4,,,,,,,,,,,,,,,,,,,,Low food security,Buying the house on a mortgage,,Don't know,Yes,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,1 or 2 months,Never,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",677410,2022-11-22 15:39:00,2022-11-22 15:43:00,4.000000002561137,2022-11-22 00:00:00,1,E09000022,E02000635,2,Working full-time,False,False,True,27.0,48400.0,0,0,2,0,0.0,2,0,1.0,107.01926113040733,86.2,238.46563394088605
p12oj9fbxcfwmr87onblk7bp12oj91g0,1,Female,35 to 39,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",7,The same,Often,Often,To some extent,Definitely disagree,,,,Community or faith group,,,Never true,Never true,Sometimes true,Yes,Some months but not every month,Yes,No,No,Yes,,0.0,0,1,1.0,1.0,1.0,0.0,0.0,1.0,,5,,,,,,,,,,,,,,,,,,,,Low food security,Renting from private landlord,,Don't know,Don't know,Some months but not every month,Never,Never,0,,0,0,1,0,0,0,0,0,0,Marginal fuel-security,1,Never,1 or 2 months,Never,,Working part-time,,,,,,,Prefer not to say,975881,2022-11-22 15:39:00,2022-11-22 15:43:00,4.000000002561137,2022-11-22 00:00:00,1,E09000012,E02000370,1,Working part-time,True,False,False,37.0,,2,2,1,0,2.0,1,0,0.5,121.66707436399217,50.2,193.33776614792876
p13n4sjqq62h6hcziunp13n4uejbu5lp,1,Female,20 to 24,No,Living with partner/ spouse (NO children or children have left home),8,The same,Some of the time,Some of the time,To some extent,Tend to disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Owning the house outright,,Don't know,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,,Never,Working full-time,,,,,,,,Prefer not to say,2580048,2022-11-27 12:57:00,2022-11-27 13:00:00,2.999999999301508,2022-11-27 00:00:00,1,E09000030,E02006854,5,Working full-time,False,False,True,22.0,,1,1,1,1,1.0,1,1,1.0,106.55418799829552,15.9,267.39496618229106
p166rv62ia8ktflp5d9dp166rv69xicp,1,Female,35 to 39,No,Living on my own (NO children or children have left home),9,Better,Some of the time,Some of the time,To some extent,Tend to agree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Renting from private landlord,,Don't know,No,1 or 2 months,1 or 2 months,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,1 or 2 months,1 or 2 months,1 or 2 months,Working full-time,,,,,,,,"More than £58,900 p.a.",1516301,2022-11-27 16:44:00,2022-11-27 16:52:00,7.999999994644895,2022-11-27 00:00:00,1,E09000011,E02006786,5,Working full-time,True,False,False,37.0,68900.0,1,1,1,2,1.0,1,2,1.5,96.79696038426883,87.8,164.90954815596277
p1kdvghlyi97pfn40g8m1x1yiczfn40g,1,Male,16 to 19,Yes,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",3,Worse,Some of the time,Some of the time,To some extent,Definitely disagree,Foodbank,,,,,,Sometimes true,Sometimes true,Sometimes true,Yes,Some months but not every month,Yes,Yes,Yes,Yes,,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,,9,,,,,,,,,,,,,,,,,,,,Very low food security,Living in rented accommodation arranged by the Local Authority,,Don't know,Yes,Some months but not every month,Some months but not every month,Some months but not every month,0,,0,0,1,1,1,0,0,0,0,Low fuel-security,3,Some months but not every month,Some months but not every month,Some months but not every month,,Working part-time,,,,,,,"Less than £14,900 p.a.",5145215,2022-11-22 15:29:00,2022-11-22 15:35:00,5.999999998603016,2022-11-22 00:00:00,1,E09000012,E02000371,2,Working part-time,False,True,False,17.5,12000.0,1,1,1,0,1.0,1,0,0.5,121.66707436399217,29.9,320.03870264487585
p2qsvhjk852ckjjp3d6zuxp2qsvhjkqp,1,Female,25 to 29,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",8,The same,Some of the time,Some of the time,To some extent,Tend to disagree,,,Close family or friends,,,,Never true,Sometimes true,Sometimes true,Yes,Some months but not every month,Yes,Yes,No,Yes,,0.0,1,1,1.0,1.0,1.0,1.0,0.0,1.0,,7,,,,,,,,,,,,,,,,,,,,Low food security,Living in rented accommodation arranged by the Local Authority,,E,No,Some months but not every month,Almost every month,Never,1,1.0,1,0,1,1,0,1,0,1,0,Low fuel-security,3,Never,Never,Some months but not every month,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",1701908,2022-11-22 15:31:00,2022-11-22 15:38:00,7.000000001862645,2022-11-22 00:00:00,1,E09000028,E02000823,3,Working full-time,False,True,False,27.0,31100.0,1,1,1,1,1.0,1,1,1.0,112.89535525791995,70.6,150.37219947183058
p3uqbgth41et2habl8p3uqzitgokac3k,1,Female,30 to 34,No,Living on my own (NO children or children have left home),7,The same,Some of the time,Some of the time,To some extent,Tend to agree,,,Close family or friends,,,,Often true,Never true,Often true,No,,No,No,No,No,,1.0,0,1,0.0,,0.0,0.0,0.0,0.0,,2,,,,,,,,,,,,,,,,,,,,Marginal food security,Renting from private landlord,,Don't know,Don't know,Some months but not every month,Some months but not every month,Never,0,,1,0,1,1,0,0,0,1,0,Low fuel-security,3,Almost every month,Almost every month,Some months but not every month,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",1965355,2022-11-22 15:40:00,2022-11-22 15:47:00,6.999999991385266,2022-11-22 00:00:00,1,E09000030,E02000890,8,Working full-time,True,False,False,32.0,48400.0,1,1,1,2,1.0,1,2,1.5,106.55418799829552,37.5,153.33021461721583
