#,"By agreeing to take part in this survey, you confirm that you have read, understood and agreed with the following statements. Please note that this survey will skip to the end if you disagree to take part: 
qpbk24myb7rplc2nnqpbkrl01v5jlpva,1,Female,25 to 29,No,Living with partner/ spouse (NO children or children have left home),9,Much better,Some of the time,Some of the time,To some extent,Tend to agree,,,Close family or friends,Community or faith group,,,Sometimes true,Never true,Never true,No,,No,Yes,No,No,,1.0,0,0,0.0,,0.0,1.0,0.0,0.0,,2,,,,,,,,,,,,,,,,,,,,Marginal food security,Renting from private landlord,,Don't know,No,Almost every month,1 or 2 months,Never,0,,0,1,1,0,0,0,0,0,1,Low fuel-security,2,Some months but not every month,Some months but not every month,Never,,Working part-time,,,,,,Self-employed,"£14,901- £24,300 p.a.",6660913,2022-12-03 15:32:00,2022-12-03 15:39:00,7.000000001862645,2022-12-03 00:00:00,1,E09000005,E02000116,1,Working part-time,True,False,False,27.0,19600.0,1,1,1,2,1.0,1,2,1.5,1.0,1.0,89.33622132404018,Insecure,Insecure,1.0,0.0,0.0,Brent,3,2.0,4.503538502077379,Low-medium,2
qq6c00c3slod5bh2rpckqq6ceg3qb92q,1,Male,30 to 34,No,"Living with other adults that are non-family members, such as friends/ flatmates",8,The same,Some of the time,Hardly ever or never,To some extent,Definitely disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Renting from private landlord,,E,No,Never,Some months but not every month,Never,0,,0,0,0,1,0,0,0,0,0,Marginal fuel-security,1,Never,Never,Never,Working full-time,,,,,Not working- long term sick or disabled,Student,,"£24,301- £37,900 p.a.",548050,2022-11-22 15:31:00,2022-11-22 16:11:00,40.00000000465661,2022-11-22 00:00:00,1,E09000023,E02000671,5,Working full-time,True,False,False,32.0,31100.0,1,0,1,0,0.5,1,0,0.5,0.0,1.0,93.94595064593692,Secure,Insecure,0.0,0.0,0.0,Lewisham,4,3.0,4.553307789123356,High-medium,3
qq7hoq4ajyi1ih4b3v1vqq7ho5d9vsd6,1,Female,60 to 64,No,Living on my own (NO children or children have left home),5,The same,Often,Often,To some extent,Tend to agree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Owning the house outright,,G,No,Never,1 or 2 months,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,,Never,,,,Retired,,,,,"Less than £14,900 p.a.",6298077,2022-11-22 16:59:00,2022-11-22 17:04:00,4.999999995343387,2022-11-22 00:00:00,1,E09000024,E02000697,9,Retired,False,False,True,62.0,12000.0,2,2,1,2,2.0,1,2,1.5,0.0,0.0,64.73566039577726,Secure,Secure,0.0,0.0,0.0,Merton,10,1.0,4.185641554432283,Lowest,1
qq7vwckavej21i0vtkhqq7vwc7eqmz6w,1,Female,30 to 34,No,"Living with other adults that are non-family members, such as friends/ flatmates",8,The same,Some of the time,Some of the time,To a large extent,Tend to disagree,,,,,None of the above,,Sometimes true,Never true,Sometimes true,Yes,Only 1 or 2 months,Yes,Yes,No,No,,1.0,0,1,1.0,0.0,1.0,1.0,0.0,0.0,,5,,,,,,,,,,,,,,,,,,,,Low food security,Renting from private landlord,,E,No,1 or 2 months,1 or 2 months,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,1 or 2 months,Never,1 or 2 months,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",5887853,2022-11-23 11:55:00,2022-11-23 12:04:00,8.999999997904524,2022-11-22 00:00:00,1,E09000014,E02000406,3,Working full-time,True,False,False,32.0,31100.0,1,1,2,1,1.0,2,1,1.5,1.0,0.0,110.31084588034892,Insecure,Secure,0.0,0.0,0.0,Haringey,4,3.0,4.712326700796616,High-medium,3
qr9oc18zwd083tri0fhdoqr9oc1xtd1o,1,Male,65 to 69,Yes,Living with partner/ spouse (NO children or children have left home),5,The same,Some of the time,Some of the time,To some extent,Tend to disagree,,,,,None of the above,,Sometimes true,Sometimes true,Sometimes true,No,,No,No,No,No,,1.0,1,1,0.0,,0.0,0.0,0.0,0.0,,3,,,,,,,,,,,,,,,,,,,,Low food security,,Living in Son's house,D,No,Some months but not every month,Some months but not every month,Never,1,30.0,0,0,1,1,0,1,0,0,0,Low fuel-security,2,Some months but not every month,Never,Some months but not every month,,,,Retired,,,,,"Less than £14,900 p.a.",5757220,2022-11-22 16:26:00,2022-11-22 16:35:00,8.999999997904524,2022-11-22 00:00:00,0,E09000011,E02000321,3,Retired,False,False,False,67.0,12000.0,1,1,1,1,1.0,1,1,1.0,1.0,1.0,96.79696038426884,Insecure,Insecure,1.0,0.0,0.0,Greenwich,11,1.0,4.582893496642329,High-medium,3
qt4jvwwote8vq3hxx3qt4jvo202p2c2a,1,Female,20 to 24,No,Living on my own (NO children or children have left home),7,Worse,Often,Some of the time,To some extent,Tend to disagree,,Neighbours,Close family or friends,,,,Sometimes true,Never true,Sometimes true,Yes,Some months but not every month,Yes,No,Yes,No,,1.0,0,1,1.0,1.0,1.0,0.0,1.0,0.0,,6,,,,,,,,,,,,,,,,,,,,Low food security,Renting from private landlord,,C,No,Never,Some months but not every month,Never,0,,0,0,0,1,0,0,0,0,0,Marginal fuel-security,1,Almost every month,Almost every month,Never,Working full-time,,Unemployed,,,,,,"£14,901- £24,300 p.a.",2610433,2022-11-27 20:34:00,2022-11-27 20:40:00,5.999999998603016,2022-11-27 00:00:00,1,E09000033,E02000977,3,Working full-time,True,False,False,22.0,19600.0,2,1,1,1,1.5,1,1,1.0,1.0,1.0,372.93320499747455,Insecure,Insecure,1.0,0.0,0.0,Westminster,2,2.0,5.924077185200883,Highest,4
qth9yg99vv2anqtkoopz4e0j0upv7rkl,1,Female,55 to 59,Yes,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",5,Worse,Some of the time,Some of the time,To some extent,Tend to disagree,,,Close family or friends,Community or faith group,,,Sometimes true,Sometimes true,Sometimes true,Yes,Some months but not every month,Yes,Yes,Yes,No,,1.0,1,1,1.0,1.0,1.0,1.0,1.0,0.0,,8,,,,,,,,,,,,,,,,,,,,Very low food security,Buying the house on a mortgage,,Don't know,No,Some months but not every month,Almost every month,1 or 2 months,1,30.0,1,1,1,1,0,1,0,1,1,Low fuel-security,4,Almost every month,1 or 2 months,Almost every month,,,,,,,,Carer,"£14,901- £24,300 p.a.",1116140,2022-11-22 20:01:00,2022-11-22 20:09:00,8.000000005122274,2022-11-22 00:00:00,1,E09000005,E02000106,2,Not specified,False,False,True,57.0,19600.0,1,1,1,1,1.0,1,1,1.0,1.0,1.0,89.33622132404018,Insecure,Insecure,1.0,1.0,0.0,Brent,9,2.0,4.503538502077379,Low-medium,2
qtudta0pqbi1755hqtud7w8yrps0ajb9,1,Male,55 to 59,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",10,Much better,Hardly ever or never,Hardly ever or never,To some extent,Definitely disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Owning the house outright,,D,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,,Never,Working full-time,,,,,,,,Prefer not to say,2932205,2022-12-04 01:09:00,2022-12-04 01:15:00,5.999999998603016,2022-12-03 00:00:00,1,E09000005,E02000125,6,Working full-time,False,False,True,57.0,,0,0,1,0,0.0,1,0,0.5,0.0,0.0,89.33622132404018,Secure,Secure,0.0,0.0,0.0,Brent,9,,4.503538502077379,Low-medium,2
qu3ec5aui93kfmvdcqu3e2l0b86zzwo0,1,Female,35 to 39,No,Living with partner/ spouse (NO children or children have left home),7,Better,Hardly ever or never,Some of the time,Not at all,Definitely disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Renting from private landlord,,Don't know,Yes,1 or 2 months,1 or 2 months,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,1 or 2 months,1 or 2 months,Never,,,,,,,,Freelance,"£14,901- £24,300 p.a.",1273581,2022-11-27 13:24:00,2022-11-27 13:29:00,4.999999995343387,2022-11-27 00:00:00,1,E09000030,E02000878,2,Not specified,True,False,False,37.0,19600.0,0,1,0,0,0.5,0,0,0.0,0.0,0.0,106.55418799829552,Secure,Secure,0.0,0.0,0.0,Tower Hamlets,5,2.0,4.677994794967642,High-medium,3
qujob3dueu71ozwj8h94j21qujoxuf0l,1,Male,16 to 19,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",8,Better,Some of the time,Often,To some extent,Tend to agree,Foodbank,,,,,,Sometimes true,Sometimes true,Never true,No,,No,No,No,No,,1.0,1,0,0.0,,0.0,0.0,0.0,0.0,,2,,,,,,,,,,,,,,,,,,,,Marginal food security,,Asylum,Don't know,No,1 or 2 months,1 or 2 months,Some months but not every month,0,,0,1,0,0,1,0,0,0,1,Low fuel-security,2,Almost every month,1 or 2 months,Some months but not every month,,,,,,,,Asylum,Prefer not to say,6190020,2022-11-22 21:43:00,2022-11-22 21:48:00,4.999999995343387,2022-11-22 00:00:00,1,E09000022,E02000643,3,Not specified,False,False,False,17.5,,1,2,1,2,1.5,1,2,1.5,1.0,1.0,107.01926113040732,Insecure,Insecure,1.0,0.0,0.0,Lambeth,1,,4.682309555022923,High-medium,3
qukzvp3dz3tastssxqukzvppp7qrvovg,1,Female,70 to 74,No,Living on my own (NO children or children have left home),8,Better,Hardly ever or never,Hardly ever or never,To a large extent,Definitely agree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Living in rented accommodation from Housing Association,,Don't know,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,,,,Retired,,,,,Prefer not to say,2011724,2022-11-27 13:31:00,2022-11-27 13:37:00,5.999999998603016,2022-11-27 00:00:00,1,E09000006,E02000145,4,Retired,False,True,False,72.0,,0,0,2,3,0.0,2,3,2.5,0.0,0.0,69.34413947690096,Secure,Secure,0.0,0.0,0.0,Bromley,12,,4.253399474857929,Lowest,1
qv3yvlwuxltdf9aqv3yvupzu1thd6a2q,1,Female,55 to 59,Yes,Living on my own (NO children or children have left home),5,The same,Some of the time,Often,Not at all,Definitely disagree,,,,,None of the above,Buy reduced products,Often true,Often true,Sometimes true,Yes,Almost every month,Yes,No,Yes,No,,1.0,1,1,1.0,1.0,1.0,0.0,1.0,0.0,,7,,,,,,,,,,,,,,,,,,,,Low food security,Living in rented accommodation from Housing Association,,Don't know,No,Almost every month,Some months but not every month,Some months but not every month,0,,0,1,1,1,1,0,0,0,1,Low fuel-security,4,Almost every month,Almost every month,Never,,Working part-time,,Retired,,,,,"Less than £14,900 p.a.",6517437,2022-12-04 08:12:00,2022-12-04 08:19:00,7.000000001862645,2022-12-03 00:00:00,1,E09000005,E02000102,2,Working part-time,False,True,False,57.0,12000.0,1,2,0,0,1.5,0,0,0.0,1.0,1.0,89.33622132404018,Insecure,Insecure,1.0,0.0,0.0,Brent,9,1.0,4.503538502077379,Low-medium,2
qvb6cr53hk8b16hr2xqvb6cr58hu0pq8,1,Female,35 to 39,No,Living with partner/ spouse (NO children or children have left home),7,The same,Hardly ever or never,Hardly ever or never,To a large extent,Tend to agree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Renting from private landlord,,Don't know,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Some months but not every month,Working full-time,,,,,,,,Prefer not to say,555467,2022-11-27 16:08:00,2022-11-27 16:11:00,2.999999999301508,2022-11-27 00:00:00,1,E09000008,E02000215,5,Working full-time,True,False,False,37.0,,0,0,2,2,0.0,2,2,2.0,0.0,0.0,87.80214462188941,Secure,Secure,0.0,0.0,0.0,Croydon,5,,4.486410800853894,Low-medium,2
qwg8w75qwpt82kqw3qxocpriujcqbsk8,1,Female,20 to 24,No,"Living with other adults that are non-family members, such as friends/ flatmates",7,The same,Some of the time,Some of the time,To some extent,Definitely disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Renting from private landlord,,D,No,Never,1 or 2 months,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,1 or 2 months,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",4849674,2022-11-22 15:36:00,2022-11-22 15:40:00,4.000000002561137,2022-11-22 00:00:00,1,E09000007,E02000183,6,Working full-time,True,False,False,22.0,68900.0,1,1,1,0,1.0,1,0,0.5,0.0,0.0,161.7785752076001,Secure,Secure,0.0,0.0,0.0,Camden,2,5.0,5.0923908429892295,Highest,4
qwrfv8o2tbw6itnsk96qqwrfvsk0xagg,1,Female,25 to 29,No,Living with partner/ spouse (NO children or children have left home),7,Worse,Some of the time,Some of the time,To some extent,Tend to disagree,,,,Community or faith group,,,Sometimes true,Sometimes true,Sometimes true,Yes,Some months but not every month,No,No,No,No,,1.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,,5,,,,,,,,,,,,,,,,,,,,Low food security,Renting from private landlord,,E,No,1 or 2 months,1 or 2 months,1 or 2 months,0,,1,1,0,0,0,0,0,1,1,Low fuel-security,2,Some months but not every month,Some months but not every month,Almost every month,,,Unemployed,,,,,,Prefer not to say,6149722,2022-11-22 19:56:00,2022-11-22 20:02:00,5.999999998603016,2022-11-22 00:00:00,1,E09000030,E02000894,8,Unemployed,True,False,False,27.0,,1,1,1,1,1.0,1,1,1.0,1.0,1.0,106.55418799829552,Insecure,Insecure,1.0,0.0,0.0,Tower Hamlets,3,,4.677994794967642,High-medium,3
qxdz8lmxo4b8ilvlqxdz8lm5fk104nx1,1,Female,25 to 29,No,Living with partner/ spouse (NO children or children have left home),8,Much better,Some of the time,Some of the time,To a large extent,Definitely disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Buying the house on a mortgage,,Don't know,Yes,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",6569420,2022-11-22 20:07:00,2022-11-22 20:13:00,6.000000009080395,2022-11-22 00:00:00,1,E09000030,E02000872,3,Working full-time,False,False,True,27.0,68900.0,1,1,2,0,1.0,2,0,1.0,0.0,0.0,106.55418799829552,Secure,Secure,0.0,0.0,0.0,Tower Hamlets,3,5.0,4.677994794967642,High-medium,3
qxwizmsjwxaqxwgvzrnwvz1fisg5k3gv,1,Female,30 to 34,Yes,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",2,Much worse,Often,Often,Not at all,Definitely disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Owning the house outright,,Don't know,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,,Never,,,Unemployed,,,,,,Prefer not to say,1112813,2022-11-27 15:19:00,2022-11-27 15:21:00,1.999999996041879,2022-11-27 00:00:00,0,E09000005,E02000118,4,Unemployed,False,False,True,32.0,,2,2,0,0,2.0,0,0,0.0,0.0,0.0,89.33622132404018,Secure,Secure,0.0,0.0,0.0,Brent,4,,4.503538502077379,Low-medium,2
qy11ltek9fp1frs43bv8kqy11jb279ws,1,Female,20 to 24,Yes,Living with partner/ spouse (NO children or children have left home),10,Much better,Hardly ever or never,Hardly ever or never,To a large extent,Definitely agree,,,,,None of the above,,Often true,Often true,Often true,Yes,Almost every month,Yes,Yes,Yes,Yes,,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,,9,,,,,,,,,,,,,,,,,,,,Very low food security,Renting from private landlord,,A,Yes,Almost every month,Almost every month,Almost every month,1,14.0,1,1,1,1,1,1,0,1,1,Very low fuel-security,5,Almost every month,Almost every month,Almost every month,Working full-time,,,,,,,,"Less than £14,900 p.a.",6399906,2022-11-22 18:00:00,2022-11-22 18:05:00,4.999999995343387,2022-11-22 00:00:00,1,E09000025,E02000740,2,Working full-time,True,False,False,22.0,12000.0,0,0,2,3,0.0,2,3,2.5,1.0,1.0,102.94920578921284,Insecure,Insecure,1.0,1.0,1.0,Newham,2,1.0,4.643902373959421,High-medium,3
qz8pdps5tv13lciph0qz8zlvsd8ed3d4,1,Female,16 to 19,Yes,"Living with other adults that are non-family members, such as friends/ flatmates",7,The same,Some of the time,Some of the time,To a large extent,Tend to agree,,Neighbours,Close family or friends,,,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Living in student accommodation/ student halls,,Don't know,Don't know,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,,,,,,,Student,,Prefer not to say,5610802,2022-11-27 15:43:00,2022-11-27 15:46:00,2.999999999301508,2022-11-27 00:00:00,1,E09000012,E02000355,3,Student,False,False,False,17.5,,1,1,2,2,1.0,2,2,2.0,0.0,0.0,121.66707436399216,Secure,Secure,0.0,0.0,0.0,Hackney,1,,4.809473973114799,Highest,4
qzlldj9mk546u2h79rqzlldjz8z66u8r,1,Female,20 to 24,No,"Living with other adults that are non-family members, such as friends/ flatmates",6,The same,Some of the time,Some of the time,To a large extent,Definitely disagree,,,,,None of the above,,Sometimes true,Never true,Often true,No,,Yes,No,No,No,,1.0,0,1,0.0,,1.0,0.0,0.0,0.0,,3,,,,,,,,,,,,,,,,,,,,Low food security,Living in rented accommodation arranged by the Local Authority,,Don't know,No,Never,Never,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Never,Never,Working full-time,,,,,,,,Prefer not to say,6715263,2022-11-22 15:34:00,2022-11-22 15:41:00,7.000000001862645,2022-11-22 00:00:00,1,E09000013,E02000387,7,Working full-time,False,True,False,22.0,,1,1,2,0,1.0,2,0,1.0,1.0,0.0,113.59740385755715,Insecure,Secure,0.0,0.0,0.0,Hammersmith and Fulham,2,,4.741425150076017,Highest,4
qzp85r5m6izem0f60qzpi6i4r9h0cjr7,1,Female,25 to 29,No,"Living with other adults that are non-family members, such as friends/ flatmates",8,The same,Some of the time,Hardly ever or never,To some extent,Definitely disagree,,,,,,Olio,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Renting from private landlord,,Don't know,No,Never,Never,1 or 2 months,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,Some months but not every month,Never,,,,,,,Student,,"£14,901- £24,300 p.a.",2149228,2022-11-23 08:32:00,2022-11-23 08:38:00,5.999999998603016,2022-11-22 00:00:00,1,E09000013,E02000389,7,Student,True,False,False,27.0,19600.0,1,0,1,0,0.5,1,0,0.5,0.0,0.0,113.59740385755715,Secure,Secure,0.0,0.0,0.0,Hammersmith and Fulham,3,2.0,4.741425150076017,Highest,4
qzu02kkxa0tgkixqzu02it2tcjn5lo1n,1,Female,25 to 29,No,"Living with other adults that are non-family members, such as friends/ flatmates",8,Better,Hardly ever or never,Some of the time,To a large extent,Definitely disagree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Renting from private landlord,,Don't know,Yes,Never,1 or 2 months,Never,0,,0,0,0,0,0,0,0,0,0,High fuel-security,0,Never,1 or 2 months,Never,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",543197,2022-11-23 10:48:00,2022-11-23 10:53:00,5.000000005820766,2022-11-22 00:00:00,1,E09000012,E02000351,3,Working full-time,True,False,False,27.0,31100.0,0,1,2,0,0.5,2,0,1.0,0.0,0.0,121.66707436399216,Secure,Secure,0.0,0.0,0.0,Hackney,3,3.0,4.809473973114799,Highest,4
r0g4cvmes8chrzmrsncpr0g4cvo2epd6,1,Female,70 to 74,No,Living on my own (NO children or children have left home),5,Better,Often,Often,To some extent,Tend to agree,,,,,None of the above,,Never true,Never true,Never true,,,,,,,,0.0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,High food security,Owning the house outright,,Don't know,No,Some months but not every month,Some months but not every month,Never,0,,0,0,1,1,0,0,0,0,0,Low fuel-security,2,Some months but not every month,,Almost every month,,,,Retired,,,,,"£14,901- £24,300 p.a.",6699921,2022-11-22 18:14:00,2022-11-22 18:18:00,3.999999992083758,2022-11-22 00:00:00,1,E09000023,E02000679,6,Retired,False,False,True,72.0,19600.0,2,2,1,2,2.0,1,2,1.5,0.0,1.0,93.94595064593692,Secure,Insecure,0.0,0.0,0.0,Lewisham,12,2.0,4.553307789123356,High-medium,3
r1vdhdh2k5e62ztf860gr1vdhda41ovp,1,Male,50 to 54,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",5,Worse,Some of the time,Some of the time,To some extent,Definitely disagree,,,,,None of the above,,Often true,Often true,Often true,Yes,Almost every month,Yes,Yes,Yes,No,,1.0,1,1,1.0,1.0,1.0,1.0,1.0,0.0,,8,,,,,,,,,,,,,,,,,,,,Very low food security,Owning the house outright,,Don't know,No,Some months but not every month,Almost every month,Never,1,70.0,0,0,1,1,0,1,1,0,0,Low fuel-security,3,Almost every month,,1 or 2 months,,,,,,,,Looking after elderly family members,"Less than £14,900 p.a.",2705480,2022-12-04 00:09:00,2022-12-04 00:17:00,8.000000005122274,2022-12-03 00:00:00,1,E09000009,E02000252,5,Not specified,False,False,True,52.0,12000.0,1,1,1,0,1.0,1,0,0.5,1.0,1.0,81.46078799553669,Insecure,Insecure,1.0,1.0,0.0,Ealing,8,1.0,4.412322883327404,Low-medium,2
