user_id,security_type,gender,age_group,age_order,health_condition,household_type,employment_status_group,income_band,income_order,housing_tenure_group,epc_rating,prepayment_meter,private_renter,social_renter,owner_occupier,life_satisfaction,social_isolation_score,social_support_score,lad_code,borough_name,imd_decile,crime_rate_per_1000,log_crime_rate,crime_quartile,crime_quartile_order,security_label,security_score,security_status,insecure_flag,severe_flag
5700580,Food,Male,35 to 39,5,No,Living with partner/ spouse/ older relative WITH children under 18,Working part-time,"£37,901- £58,900 p.a.",4.0,Renting from private landlord,D,Yes,True,False,False,7,0.5,2.0,E09000007,Camden,6,161.7785752076001,5.0923908429892295,Highest,4,High food security,0,Secure,0.0,0.0
6586037,Food,Female,45 to 49,7,No,Living with partner/ spouse/ older relative WITH children under 18,Working full-time,"More than £58,900 p.a.",5.0,Buying the house on a mortgage,E,No,False,False,True,9,0.0,1.0,E09000019,Islington,5,127.4397296829604,4.855459764601848,Highest,4,High food security,0,Secure,0.0,0.0
5796484,Food,Female,45 to 49,7,No,Living with partner/ spouse/ older relative WITH children under 18,Working part-time,"£37,901- £58,900 p.a.",4.0,Owning the house outright,Don't know,No,False,False,True,8,1.0,1.0,E09000022,Lambeth,3,107.01926113040732,4.682309555022923,High-medium,3,High food security,0,Secure,0.0,0.0
5890541,Food,Male,45 to 49,7,No,Living with partner/ spouse/ older relative WITH children under 18,Working full-time,"More than £58,900 p.a.",5.0,Owning the house outright,B,No,False,False,True,7,1.0,2.0,E09000025,Newham,3,102.94920578921284,4.643902373959421,High-medium,3,High food security,0,Secure,0.0,0.0
1773536,Food,Female,30 to 34,4,No,Living with partner/ spouse/ older relative WITH children under 18,Not working- looking after house/ children,"£24,301- £37,900 p.a.",3.0,Renting from private landlord,Don't know,Yes,True,False,False,10,0.0,2.0,E09000006,Bromley,6,69.34413947690096,4.253399474857929,Lowest,1,High food security,0,Secure,0.0,0.0
3243088,Food,Female,35 to 39,5,No,Living with partner/ spouse/ older relative WITH children under 18,Working full-time,"More than £58,900 p.a.",5.0,Buying the house on a mortgage,D,No,False,False,True,8,1.0,1.5,E09000010,Enfield,4,92.561372646033,4.538617612899859,High-medium,3,High food security,0,Secure,0.0,0.0
4384955,Food,Male,40 to 44,6,No,Living with partner/ spouse/ older relative WITH children under 18,Working full-time,"More than £58,900 p.a.",5.0,Owning the house outright,Don't know,No,False,False,True,10,0.0,1.0,E09000031,Waltham Forest,4,82.92437534381423,4.429916099809674,Low-medium,2,High food security,0,Secure,0.0,0.0
3581832,Food,Female,40 to 44,6,No,Living with partner/ spouse/ older relative WITH children under 18,Working full-time,"More than £58,900 p.a.",5.0,Buying the house on a mortgage,C,No,False,False,True,9,0.5,2.0,E09000009,Ealing,9,81.46078799553669,4.412322883327404,Low-medium,2,High food security,0,Secure,0.0,0.0
491607,Food,Female,45 to 49,7,No,Living on my own WITH children under 18,Working part-time,"£24,301- £37,900 p.a.",3.0,Buying the house on a mortgage,Don't know,No,False,False,True,8,1.5,2.5,E09000023,Lewisham,2,93.94595064593692,4.553307789123356,High-medium,3,High food security,0,Secure,0.0,0.0
6398234,Food,Female,45 to 49,7,No,Living with partner/ spouse/ older relative WITH children under 18,Working part-time,"More than £58,900 p.a.",5.0,Buying the house on a mortgage,Don't know,No,False,False,True,9,0.0,2.5,E09000003,Barnet,9,71.52628693518058,4.283949074561243,Lowest,1,High food security,0,Secure,0.0,0.0
870774,Food,Male,40 to 44,6,No,Living with partner/ spouse/ older relative WITH children under 18,Working full-time,"More than £58,900 p.a.",5.0,Buying the house on a mortgage,Don't know,Don't know,False,False,True,8,0.5,1.0,E09000014,Haringey,2,110.31084588034892,4.712326700796616,High-medium,3,High food security,0,Secure,0.0,0.0
5992451,Food,Female,40 to 44,6,Yes,Living with partner/ spouse/ older relative WITH children under 18,Not working- looking after house/ children,"More than £58,900 p.a.",5.0,Buying the house on a mortgage,Don't know,Don't know,False,False,True,9,1.0,1.5,E09000032,Wandsworth,9,75.0126002708299,4.33089911958142,Low-medium,2,High food security,0,Secure,0.0,0.0
6628975,Food,Female,35 to 39,5,No,Living with partner/ spouse/ older relative WITH children under 18,Working part-time,"£14,901- £24,300 p.a.",2.0,,Don't know,No,False,False,False,8,0.0,2.0,E09000007,Camden,6,161.7785752076001,5.0923908429892295,Highest,4,High food security,0,Secure,0.0,0.0
6378481,Food,Female,35 to 39,5,No,Living with partner/ spouse/ older relative WITH children under 18,Working full-time,"More than £58,900 p.a.",5.0,Buying the house on a mortgage,D,No,False,False,True,10,0.0,1.0,E09000017,Hillingdon,9,77.02625332106763,4.357045351098229,Low-medium,2,High food security,0,Secure,0.0,0.0
5537633,Food,Female,35 to 39,5,No,Living with partner/ spouse/ older relative WITH children under 18,Not working- looking after house/ children,"More than £58,900 p.a.",5.0,Owning the house outright,Don't know,No,False,False,True,7,0.0,1.0,E09000009,Ealing,4,81.46078799553669,4.412322883327404,Low-medium,2,High food security,0,Secure,0.0,0.0
6352113,Food,Male,50 to 54,8,No,Living with partner/ spouse/ older relative WITH children under 18,Working full-time,"More than £58,900 p.a.",5.0,Owning the house outright,B,No,False,False,True,7,0.0,2.0,E09000003,Barnet,6,71.52628693518058,4.283949074561243,Lowest,1,High food security,0,Secure,0.0,0.0
6134635,Food,Female,40 to 44,6,No,Living with partner/ spouse/ older relative WITH children under 18,Not working- looking after house/ children,"£37,901- £58,900 p.a.",4.0,Buying the house on a mortgage,Don't know,No,False,False,True,9,0.0,0.5,E09000017,Hillingdon,4,77.02625332106763,4.357045351098229,Low-medium,2,High food security,0,Secure,0.0,0.0
3861102,Food,Female,30 to 34,4,No,Living with partner/ spouse/ older relative WITH children under 18,Working part-time,"£14,901- £24,300 p.a.",2.0,Renting from private landlord,D,No,True,False,False,8,0.5,1.5,E09000023,Lewisham,2,93.94595064593692,4.553307789123356,High-medium,3,High food security,0,Secure,0.0,0.0
2562732,Food,Female,40 to 44,6,No,Living with partner/ spouse/ older relative WITH children under 18,Not specified,"£37,901- £58,900 p.a.",4.0,Renting from private landlord,Don't know,Yes,True,False,False,10,0.0,2.0,E09000024,Merton,7,64.73566039577726,4.185641554432283,Lowest,1,High food security,0,Secure,0.0,0.0
6269036,Food,Male,40 to 44,6,No,Living with partner/ spouse/ older relative WITH children under 18,Working full-time,"More than £58,900 p.a.",5.0,Renting from private landlord,Don't know,No,True,False,False,8,0.5,2.0,E09000003,Barnet,9,71.52628693518058,4.283949074561243,Lowest,1,High food security,0,Secure,0.0,0.0
1477939,Food,Female,25 to 29,3,No,Living with partner/ spouse/ older relative WITH children under 18,Not working- looking after house/ children,"£24,301- £37,900 p.a.",3.0,Renting from private landlord,Don't know,Yes,True,False,False,7,1.0,1.0,E09000013,Hammersmith and Fulham,4,113.59740385755715,4.741425150076017,Highest,4,High food security,0,Secure,0.0,0.0
6449516,Food,Female,50 to 54,8,No,Living with partner/ spouse/ older relative WITH children under 18,Working part-time,"£14,901- £24,300 p.a.",2.0,,D,No,False,False,False,8,0.0,2.5,E09000014,Haringey,4,110.31084588034892,4.712326700796616,High-medium,3,High food security,0,Secure,0.0,0.0
5151240,Food,Female,40 to 44,6,No,Living with partner/ spouse/ older relative WITH children under 18,Not working- looking after house/ children,"£24,301- £37,900 p.a.",3.0,Renting from private landlord,Don't know,No,True,False,False,9,0.0,1.5,E09000007,Camden,6,161.7785752076001,5.0923908429892295,Highest,4,High food security,0,Secure,0.0,0.0
5985723,Food,Female,50 to 54,8,No,Living on my own WITH children under 18,Working part-time,"£14,901- £24,300 p.a.",2.0,Owning the house outright,Don't know,No,False,False,True,8,1.0,2.0,E09000009,Ealing,7,81.46078799553669,4.412322883327404,Low-medium,2,High food security,0,Secure,0.0,0.0
5615860,Food,Male,35 to 39,5,No,Living with partner/ spouse/ older relative WITH children under 18,Working full-time,"More than £58,900 p.a.",5.0,Owning the house outright,B,No,False,False,True,9,1.0,2.0,E09000028,Southwark,4,112.89535525791996,4.735280090498906,Highest,4,High food security,0,Secure,0.0,0.0
5108526,Food,Male,45 to 49,7,No,Living with partner/ spouse/ older relative WITH children under 18,Working full-time,"£37,901- £58,900 p.a.",4.0,Buying the house on a mortgage,Don't know,No,False,False,True,5,1.0,2.0,E09000025,Newham,4,102.94920578921284,4.643902373959421,High-medium,3,High food security,0,Secure,0.0,0.0
2142355,Food,Female,35 to 39,5,No,Living with partner/ spouse/ older relative WITH children under 18,Working part-time,"More than £58,900 p.a.",5.0,Buying the house on a mortgage,C,No,False,False,True,8,1.0,1.0,E09000011,Greenwich,4,96.79696038426884,4.582893496642329,High-medium,3,High food security,0,Secure,0.0,0.0
5465880,Food,Male,30 to 34,4,No,Living with partner/ spouse/ older relative WITH children under 18,Working full-time,"£37,901- £58,900 p.a.",4.0,Renting from private landlord,Don't know,No,True,False,False,5,0.5,1.0,E09000024,Merton,8,64.73566039577726,4.185641554432283,Lowest,1,High food security,0,Secure,0.0,0.0
5313228,Food,Female,30 to 34,4,No,Living with partner/ spouse/ older relative WITH children under 18,Working part-time,"More than £58,900 p.a.",5.0,Buying the house on a mortgage,C,No,False,False,True,10,0.0,0.5,E09000023,Lewisham,6,93.94595064593692,4.553307789123356,High-medium,3,High food security,0,Secure,0.0,0.0
2842099,Food,Female,40 to 44,6,No,Living with partner/ spouse/ older relative WITH children under 18,Working full-time,Prefer not to say,,Renting from private landlord,Don't know,No,True,False,False,9,0.5,2.0,E09000024,Merton,10,64.73566039577726,4.185641554432283,Lowest,1,High food security,0,Secure,0.0,0.0
2186922,Food,Female,30 to 34,4,No,Living with partner/ spouse/ older relative WITH children under 18,Working full-time,"More than £58,900 p.a.",5.0,Buying the house on a mortgage,Don't know,No,False,False,True,6,1.0,1.0,E09000011,Greenwich,3,96.79696038426884,4.582893496642329,High-medium,3,High food security,0,Secure,0.0,0.0
6498535,Food,Female,40 to 44,6,No,Living with partner/ spouse/ older relative WITH children under 18,Not working- looking after house/ children,"More than £58,900 p.a.",5.0,Buying the house on a mortgage,Don't know,No,False,False,True,6,0.5,1.5,E09000011,Greenwich,4,96.79696038426884,4.582893496642329,High-medium,3,High food security,0,Secure,0.0,0.0
2905977,Food,Female,45 to 49,7,No,Living with partner/ spouse/ older relative WITH children under 18,Not working- looking after house/ children,Prefer not to say,,Buying the house on a mortgage,Don't know,No,False,False,True,8,0.0,1.5,E09000004,Bexley,9,64.46313682120169,4.181487187588867,Lowest,1,High food security,0,Secure,0.0,0.0
5602609,Food,Male,40 to 44,6,No,Living with partner/ spouse/ older relative WITH children under 18,Working full-time,"More than £58,900 p.a.",5.0,Buying the house on a mortgage,D,No,False,False,True,7,0.0,0.5,E09000026,Redbridge,4,78.28836492624754,4.373091395634522,Low-medium,2,High food security,0,Secure,0.0,0.0
1971026,Food,Female,35 to 39,5,No,Living with partner/ spouse/ older relative WITH children under 18,Working full-time,"£37,901- £58,900 p.a.",4.0,Renting from private landlord,D,No,True,False,False,8,1.0,1.0,E09000005,Brent,6,89.33622132404018,4.503538502077379,Low-medium,2,High food security,0,Secure,0.0,0.0
2402736,Food,Female,35 to 39,5,No,Living with partner/ spouse/ older relative WITH children under 18,Not specified,"More than £58,900 p.a.",5.0,Buying the house on a mortgage,Don't know,No,False,False,True,9,0.0,2.0,E09000028,Southwark,4,112.89535525791996,4.735280090498906,Highest,4,High food security,0,Secure,0.0,0.0
2072185,Food,Female,40 to 44,6,No,Living with partner/ spouse/ older relative WITH children under 18,Working full-time,Prefer not to say,,Renting from private landlord,B,No,True,False,False,7,1.0,2.0,E09000013,Hammersmith and Fulham,7,113.59740385755715,4.741425150076017,Highest,4,High food security,0,Secure,0.0,0.0
6077217,Food,Male,35 to 39,5,No,Living with partner/ spouse/ older relative WITH children under 18,Working full-time,"More than £58,900 p.a.",5.0,Buying the house on a mortgage,D,No,False,False,True,8,0.0,2.0,E09000029,Sutton,8,64.10579524758313,4.176013565952618,Lowest,1,High food security,0,Secure,0.0,0.0
4140354,Food,Female,30 to 34,4,Prefer not to say,Living on my own WITH children under 18,Not working- looking after house/ children,"£24,301- £37,900 p.a.",3.0,Renting from private landlord,Don't know,No,True,False,False,8,1.0,1.0,E09000022,Lambeth,2,107.01926113040732,4.682309555022923,High-medium,3,High food security,0,Secure,0.0,0.0
4187812,Food,Female,35 to 39,5,No,Living with partner/ spouse/ older relative WITH children under 18,Working full-time,"£37,901- £58,900 p.a.",4.0,Buying the house on a mortgage,Don't know,No,False,False,True,5,2.0,0.5,E09000025,Newham,4,102.94920578921284,4.643902373959421,High-medium,3,High food security,0,Secure,0.0,0.0
5651171,Food,Female,35 to 39,5,No,Living with partner/ spouse/ older relative WITH children under 18,Working full-time,"More than £58,900 p.a.",5.0,Buying the house on a mortgage,Don't know,No,False,False,True,8,1.0,1.5,E09000010,Enfield,9,92.561372646033,4.538617612899859,High-medium,3,High food security,0,Secure,0.0,0.0
1770892,Food,Female,35 to 39,5,No,Living with partner/ spouse/ older relative WITH children under 18,Working part-time,"More than £58,900 p.a.",5.0,Owning the house outright,D,No,False,False,True,10,2.0,1.5,E09000012,Hackney,3,121.66707436399216,4.809473973114799,Highest,4,High food security,0,Secure,0.0,0.0
492095,Food,Male,30 to 34,4,No,Living with partner/ spouse/ older relative WITH children under 18,Working full-time,"More than £58,900 p.a.",5.0,Renting from private landlord,C,No,True,False,False,9,0.0,1.5,E09000028,Southwark,4,112.89535525791996,4.735280090498906,Highest,4,High food security,0,Secure,0.0,0.0
222320,Food,Male,35 to 39,5,No,Living with partner/ spouse/ older relative WITH children under 18,Working full-time,"More than £58,900 p.a.",5.0,Owning the house outright,B,Don't know,False,False,True,8,1.0,1.5,E09000018,Hounslow,4,85.64933258699376,4.461869313731418,Low-medium,2,High food security,0,Secure,0.0,0.0
6451807,Food,Male,35 to 39,5,No,Living with partner/ spouse/ older relative WITH children under 18,Working full-time,"More than £58,900 p.a.",5.0,Buying the house on a mortgage,Don't know,No,False,False,True,7,1.0,2.0,E09000018,Hounslow,5,85.64933258699376,4.461869313731418,Low-medium,2,High food security,0,Secure,0.0,0.0
5005261,Food,Male,30 to 34,4,No,Living with partner/ spouse/ older relative WITH children under 18,Working full-time,"More than £58,900 p.a.",5.0,Buying the house on a mortgage,Don't know,No,False,False,True,9,0.0,1.5,E09000015,Harrow,6,61.22939835759527,4.130827530489963,Lowest,1,High food security,0,Secure,0.0,0.0
4507548,Food,Female,35 to 39,5,No,Living on my own WITH children under 18,Unemployed,"Less than £14,900 p.a.",1.0,Living in rented accommodation arranged by the Local Authority,Don't know,No,False,True,False,5,0.0,2.5,E09000009,Ealing,4,81.46078799553669,4.412322883327404,Low-medium,2,High food security,0,Secure,0.0,0.0
5819698,Food,Female,25 to 29,3,No,Living with partner/ spouse/ older relative WITH children under 18,Working full-time,"£24,301- £37,900 p.a.",3.0,Renting from private landlord,Don't know,No,True,False,False,8,1.0,2.0,E09000029,Sutton,9,64.10579524758313,4.176013565952618,Lowest,1,High food security,0,Secure,0.0,0.0
6163041,Food,Female,35 to 39,5,Yes,Living with partner/ spouse/ older relative WITH children under 18,Working full-time,"More than £58,900 p.a.",5.0,Buying the house on a mortgage,Don't know,No,False,False,True,8,0.5,1.0,E09000022,Lambeth,2,107.01926113040732,4.682309555022923,High-medium,3,High food security,0,Secure,0.0,0.0
21347,Food,Female,40 to 44,6,No,Living with partner/ spouse/ older relative WITH children under 18,Working part-time,"More than £58,900 p.a.",5.0,Renting from private landlord,Don't know,No,True,False,False,8,0.5,2.0,E09000028,Southwark,6,112.89535525791996,4.735280090498906,Highest,4,High food security,0,Secure,0.0,0.0
